z,reference_u0,reference_u1,reference_u2
5.050284723570792167e+00,-2.594367119128910826e-01,3.303473342202998819e-01,3.423147364103663048e-01
5.050563976251111420e+00,-2.593303014194877631e-01,3.305420624544612163e-01,3.426241419174136382e-01
5.050843228931430673e+00,-2.592239383031737510e-01,3.307365720092467209e-01,3.429332885034088174e-01
5.051122481611749926e+00,-2.591176225703276659e-01,3.309308628547951159e-01,3.432421760881343431e-01
5.051401734292068291e+00,-2.590113542272712288e-01,3.311249349614182047e-01,3.435508045915788289e-01
5.051680986972387544e+00,-2.589051332802688732e-01,3.313187882996033173e-01,3.438591739339409981e-01
5.051960239652706797e+00,-2.587989597355286886e-01,3.315124228400095352e-01,3.441672840356239105e-01
5.052239492333026050e+00,-2.586928335992017547e-01,3.317058385534707998e-01,3.444751348172388483e-01
5.052518745013345303e+00,-2.585867548773829183e-01,3.318990354109939145e-01,3.447827261996043169e-01
5.052797997693663667e+00,-2.584807235761100164e-01,3.320920133837593768e-01,3.450900581037451009e-01
5.053077250373982920e+00,-2.583747397013636538e-01,3.322847724431226002e-01,3.453971304508962059e-01
5.053356503054302173e+00,-2.582688032590685356e-01,3.324773125606109159e-01,3.457039431624968073e-01
5.053635755734621426e+00,-2.581629142550926903e-01,3.326696337079258492e-01,3.460104961601946361e-01
5.053915008414940679e+00,-2.580570726952475247e-01,3.328617358569423978e-01,3.463167893658444796e-01
5.054194261095259932e+00,-2.579512785852877688e-01,3.330536189797089208e-01,3.466228227015087926e-01
5.054473513775578297e+00,-2.578455319309124749e-01,3.332452830484465833e-01,3.469285960894556431e-01
5.054752766455897550e+00,-2.577398327377625753e-01,3.334367280355515772e-01,3.472341094521639859e-01
5.055032019136216803e+00,-2.576341810114243791e-01,3.336279539135922900e-01,3.475393627123169460e-01
5.055311271816536056e+00,-2.575285767574269635e-01,3.338189606553104150e-01,3.478443557928059815e-01
5.055590524496855309e+00,-2.574230199812433950e-01,3.340097482336212287e-01,3.481490886167299403e-01
5.055869777177173674e+00,-2.573175106882905627e-01,3.342003166216123700e-01,3.484535611073940053e-01
5.056149029857492927e+00,-2.572120488839282904e-01,3.343906657925469483e-01,3.487577731883135246e-01
5.056428282537812180e+00,-2.571066345734612235e-01,3.345807957198589366e-01,3.490617247832084602e-01
5.056707535218131433e+00,-2.570012677621374420e-01,3.347707063771566682e-01,3.493654158160070522e-01
5.056986787898450686e+00,-2.568959484551488481e-01,3.349603977382211717e-01,3.496688462108451523e-01
5.057266040578769939e+00,-2.567906766576315003e-01,3.351498697770063373e-01,3.499720158920652247e-01
5.057545293259088304e+00,-2.566854523746653904e-01,3.353391224676395832e-01,3.502749247842172897e-01
5.057824545939407557e+00,-2.565802756112738892e-01,3.355281557844219109e-01,3.505775728120609225e-01
5.058103798619726810e+00,-2.564751463724252445e-01,3.357169697018259624e-01,3.508799599005599790e-01
5.058383051300046063e+00,-2.563700646630313051e-01,3.359055641944983517e-01,3.511820859748875923e-01
5.058662303980365316e+00,-2.562650304879482976e-01,3.360939392372579437e-01,3.514839509604236190e-01
5.058941556660684569e+00,-2.561600438519762157e-01,3.362820948050970205e-01,3.517855547827555829e-01
5.059220809341002933e+00,-2.560551047598602636e-01,3.364700308731796707e-01,3.520868973676771208e-01
5.059500062021322186e+00,-2.559502132162880250e-01,3.366577474168451767e-01,3.523879786411929782e-01
5.059779314701641439e+00,-2.558453692258932377e-01,3.368452444116030731e-01,3.526887985295115158e-01
5.060058567381960692e+00,-2.557405727932527961e-01,3.370325218331367556e-01,3.529893569590502600e-01
5.060337820062279945e+00,-2.556358239228884721e-01,3.372195796573021487e-01,3.532896538564335165e-01
5.060617072742598310e+00,-2.555311226192665819e-01,3.374064178601273722e-01,3.535896891484927584e-01
5.060896325422917563e+00,-2.554264688867968758e-01,3.375930364178149068e-01,3.538894627622692912e-01
5.061175578103236816e+00,-2.553218627298348142e-01,3.377794353067377076e-01,3.541889746250092008e-01
5.061454830783556069e+00,-2.552173041526794584e-01,3.379656145034426462e-01,3.544882246641671286e-01
5.061734083463875322e+00,-2.551127931595749687e-01,3.381515739846482904e-01,3.547872128074048836e-01
5.062013336144194575e+00,-2.550083297547098837e-01,3.383373137272464581e-01,3.550859389825918866e-01
5.062292588824512940e+00,-2.549039139422177858e-01,3.385228337082999972e-01,3.553844031178040042e-01
5.062571841504832193e+00,-2.547995457261758023e-01,3.387081339050468376e-01,3.556826051413276568e-01
5.062851094185151446e+00,-2.546952251106068266e-01,3.388932142948947179e-01,3.559805449816536571e-01
5.063130346865470699e+00,-2.545909520994782405e-01,3.390780748554247936e-01,3.562782225674812620e-01
5.063409599545789952e+00,-2.544867266967020814e-01,3.392627155643907488e-01,3.565756378277176175e-01
5.063688852226108317e+00,-2.543825489061354306e-01,3.394471363997170754e-01,3.568727906914756498e-01
5.063968104906427570e+00,-2.542784187315797473e-01,3.396313373395030144e-01,3.571696810880793382e-01
5.064247357586746823e+00,-2.541743361767818121e-01,3.398153183620180040e-01,3.574663089470568877e-01
5.064526610267066076e+00,-2.540703012454334497e-01,3.399990794457041221e-01,3.577626741981450031e-01
5.064805862947385329e+00,-2.539663139411711401e-01,3.401826205691757532e-01,3.580587767712879455e-01
5.065085115627704582e+00,-2.538623742675767403e-01,3.403659417112191998e-01,3.583546165966375874e-01
5.065364368308022947e+00,-2.537584822281770958e-01,3.405490428507924050e-01,3.586501936045520811e-01
5.065643620988342199e+00,-2.536546378264434298e-01,3.407319239670266176e-01,3.589455077255999660e-01
5.065922873668661452e+00,-2.535508410657931200e-01,3.409145850392239496e-01,3.592405588905547287e-01
5.066202126348980705e+00,-2.534470919495881991e-01,3.410970260468585424e-01,3.595353470303980226e-01
5.066481379029299958e+00,-2.533433904811364656e-01,3.412792469695765107e-01,3.598298720763190017e-01
5.066760631709618323e+00,-2.532397366636904845e-01,3.414612477871953322e-01,3.601241339597134328e-01
5.067039884389937576e+00,-2.531361305004475870e-01,3.416430284797057904e-01,3.604181326121874140e-01
5.067319137070256829e+00,-2.530325719945517027e-01,3.418245890272691434e-01,3.607118679655517135e-01
5.067598389750576082e+00,-2.529290611490914165e-01,3.420059294102186231e-01,3.610053399518254325e-01
5.067877642430895335e+00,-2.528255979671008569e-01,3.421870496090590463e-01,3.612985485032352284e-01
5.068156895111214588e+00,-2.527221824515596960e-01,3.423679496044669257e-01,3.615914935522152041e-01
5.068436147791532953e+00,-2.526188146053933159e-01,3.425486293772900814e-01,3.618841750314062411e-01
5.068715400471852206e+00,-2.525154944314717542e-01,3.427290889085495285e-01,3.621765928736592199e-01
5.068994653152171459e+00,-2.524122219326116467e-01,3.429093281794357573e-01,3.624687470120297461e-01
5.069273905832490712e+00,-2.523089971115750618e-01,3.430893471713115650e-01,3.627606373797820916e-01
5.069553158512809965e+00,-2.522058199710693338e-01,3.432691458657110561e-01,3.630522639103874183e-01
5.069832411193128330e+00,-2.521026905137481733e-01,3.434487242443396982e-01,3.633436265375244445e-01
5.070111663873447583e+00,-2.519996087422100572e-01,3.436280822890749875e-01,3.636347251950809434e-01
5.070390916553766836e+00,-2.518965746590001720e-01,3.438072199819650621e-01,3.639255598171502459e-01
5.070670169234086089e+00,-2.517935882666091918e-01,3.439861373052290894e-01,3.642161303380337389e-01
5.070949421914405342e+00,-2.516906495674735567e-01,3.441648342412580996e-01,3.645064366922403654e-01
5.071228674594724595e+00,-2.515877585639759162e-01,3.443433107726140419e-01,3.647964788144865134e-01
5.071507927275042960e+00,-2.514849152584451297e-01,3.445215668820292843e-01,3.650862566396949060e-01
5.071787179955362213e+00,-2.513821196531548785e-01,3.446996025524093343e-01,3.653757701029989313e-01
5.072066432635681466e+00,-2.512793717503260527e-01,3.448774177668288421e-01,3.656650191397363137e-01
5.072345685316000719e+00,-2.511766715521251969e-01,3.450550125085337649e-01,3.659540036854528333e-01
5.072624937996319971e+00,-2.510740190606650657e-01,3.452323867609416452e-01,3.662427236759025484e-01
5.072904190676638336e+00,-2.509714142780049007e-01,3.454095405076402781e-01,3.665311790470454634e-01
5.073183443356957589e+00,-2.508688572061491540e-01,3.455864737323896541e-01,3.668193697350517479e-01
5.073462696037276842e+00,-2.507663478470494867e-01,3.457631864191190729e-01,3.671072956762964634e-01
5.073741948717596095e+00,-2.506638862026034920e-01,3.459396785519291972e-01,3.673949568073628935e-01
5.074021201397915348e+00,-2.505614722746552503e-01,3.461159501150915530e-01,3.676823530650416005e-01
5.074300454078234601e+00,-2.504591060649951073e-01,3.462920010930484738e-01,3.679694843863309250e-01
5.074579706758552966e+00,-2.503567875753599514e-01,3.464678314704122131e-01,3.682563507084353205e-01
5.074858959438872219e+00,-2.502545168074328252e-01,3.466434412319672198e-01,3.685429519687695721e-01
5.075138212119191472e+00,-2.501522937628433141e-01,3.468188303626670299e-01,3.688292881049529126e-01
5.075417464799510725e+00,-2.500501184431679902e-01,3.469939988476364867e-01,3.691153590548132413e-01
5.075696717479829978e+00,-2.499479908499295244e-01,3.471689466721705197e-01,3.694011647563856249e-01
5.075975970160149231e+00,-2.498459109845976300e-01,3.473436738217345332e-01,3.696867051479122424e-01
5.076255222840467596e+00,-2.497438788485885908e-01,3.475181802819640176e-01,3.699719801678418296e-01
5.076534475520786849e+00,-2.496418944432646503e-01,3.476924660386664923e-01,3.702569897548337874e-01
5.076813728201106102e+00,-2.495399577699358440e-01,3.478665310778178976e-01,3.705417338477512978e-01
5.077092980881425355e+00,-2.494380688298585835e-01,3.480403753855652038e-01,3.708262123856662096e-01
5.077372233561744608e+00,-2.493362276242361564e-01,3.482139989482254672e-01,3.711104253078577608e-01
5.077651486242062973e+00,-2.492344341542188368e-01,3.483874017522852196e-01,3.713943725538112473e-01
5.077930738922382226e+00,-2.491326884209031367e-01,3.485605837844032995e-01,3.716780540632225738e-01
5.078209991602701479e+00,-2.490309904253333873e-01,3.487335450314065222e-01,3.719614697759916488e-01
5.078489244283020732e+00,-2.489293401685005735e-01,3.489062854802924551e-01,3.722446196322268253e-01
5.078768496963339985e+00,-2.488277376513430006e-01,3.490788051182284191e-01,3.725275035722436789e-01
5.079047749643659238e+00,-2.487261828747455716e-01,3.492511039325519318e-01,3.728101215365650645e-01
5.079327002323977602e+00,-2.486246758395408429e-01,3.494231819107700421e-01,3.730924734659205044e-01
5.079606255004296855e+00,-2.485232165465077747e-01,3.495950390405608288e-01,3.733745593012488539e-01
5.079885507684616108e+00,-2.484218049963733688e-01,3.497666753097708470e-01,3.736563789836940819e-01
5.080164760364935361e+00,-2.483204411898115582e-01,3.499380907064171264e-01,3.739379324546081573e-01
5.080444013045254614e+00,-2.482191251274434296e-01,3.501092852186855620e-01,3.742192196555498840e-01
5.080723265725572979e+00,-2.481178568098381665e-01,3.502802588349321344e-01,3.745002405282847890e-01
5.081002518405892232e+00,-2.480166362375109956e-01,3.504510115436835771e-01,3.747809950147882874e-01
5.081281771086211485e+00,-2.479154634109253519e-01,3.506215433336348775e-01,3.750614830572401859e-01
5.081561023766530738e+00,-2.478143383304925729e-01,3.507918541936504986e-01,3.753417045980281808e-01
5.081840276446849991e+00,-2.477132609965707333e-01,3.509619441127651007e-01,3.756216595797474134e-01
5.082119529127169244e+00,-2.476122314094658106e-01,3.511318130801823201e-01,3.759013479452001372e-01
5.082398781807487609e+00,-2.475112495694318793e-01,3.513014610852744912e-01,3.761807696373947185e-01
5.082678034487806862e+00,-2.474103154766692236e-01,3.514708881175855892e-01,3.764599245995496335e-01
5.082957287168126115e+00,-2.473094291313272242e-01,3.516400941668263447e-01,3.767388127750873061e-01
5.083236539848445368e+00,-2.472085905335023592e-01,3.518090792228779629e-01,3.770174341076386604e-01
5.083515792528764621e+00,-2.471077996832389823e-01,3.519778432757904585e-01,3.772957885410413992e-01
5.083795045209082986e+00,-2.470070565805298213e-01,3.521463863157824892e-01,3.775738760193393384e-01
5.084074297889402239e+00,-2.469063612253140916e-01,3.523147083332435758e-01,3.778516964867865147e-01
5.084353550569721492e+00,-2.468057136174802157e-01,3.524828093187304390e-01,3.781292498878407460e-01
5.084632803250040745e+00,-2.467051137568639363e-01,3.526506892629693857e-01,3.784065361671682948e-01
5.084912055930359998e+00,-2.466045616432492316e-01,3.528183481568558655e-01,3.786835552696422025e-01
5.085191308610679251e+00,-2.465040572763678439e-01,3.529857859914538598e-01,3.789603071403425116e-01
5.085470561290997615e+00,-2.464036006559005010e-01,3.531530027579956599e-01,3.792367917245552111e-01
5.085749813971316868e+00,-2.463031917814742788e-01,3.533199984478844202e-01,3.795130089677763441e-01
5.086029066651636121e+00,-2.462028306526657384e-01,3.534867730526900509e-01,3.797889588157061791e-01
5.086308319331955374e+00,-2.461025172689996487e-01,3.536533265641513823e-01,3.800646412142523189e-01
5.086587572012274627e+00,-2.460022516299484874e-01,3.538196589741766651e-01,3.803400561095300336e-01
5.086866824692592992e+00,-2.459020337349337448e-01,3.539857702748412382e-01,3.806152034478601509e-01
5.087146077372912245e+00,-2.458018635833240650e-01,3.541516604583915262e-01,3.808900831757732197e-01
5.087425330053231498e+00,-2.457017411744374380e-01,3.543173295172400983e-01,3.811646952400039590e-01
5.087704582733550751e+00,-2.456016665075400618e-01,3.544827774439688328e-01,3.814390395874948103e-01
5.087983835413870004e+00,-2.455016395818464536e-01,3.546480042313279180e-01,3.817131161653954385e-01
5.088263088094189257e+00,-2.454016603965198939e-01,3.548130098722357961e-01,3.819869249210620099e-01
5.088542340774507622e+00,-2.453017289506722598e-01,3.549777943597787755e-01,3.822604658020564705e-01
5.088821593454826875e+00,-2.452018452433631646e-01,3.551423576872126397e-01,3.825337387561507096e-01
5.089100846135146128e+00,-2.451020092736019285e-01,3.553066998479601502e-01,3.828067437313202870e-01
5.089380098815465381e+00,-2.450022210403459966e-01,3.554708208356125998e-01,3.830794806757488180e-01
5.089659351495784634e+00,-2.449024805425019380e-01,3.556347206439294806e-01,3.833519495378266417e-01
5.089938604176102999e+00,-2.448027877789248352e-01,3.557983992668372064e-01,3.836241502661497105e-01
5.090217856856422252e+00,-2.447031427484181454e-01,3.559618566984322219e-01,3.838960828095234201e-01
5.090497109536741505e+00,-2.446035454497349215e-01,3.561250929329772275e-01,3.841677471169572256e-01
5.090776362217060758e+00,-2.445039958815768411e-01,3.562881079649032334e-01,3.844391431376683599e-01
5.091055614897380011e+00,-2.444044940425945112e-01,3.564509017888091158e-01,3.847102708210806687e-01
5.091334867577699264e+00,-2.443050399313875520e-01,3.566134743994611722e-01,3.849811301168242217e-01
5.091614120258017628e+00,-2.442056335465048744e-01,3.567758257917932885e-01,3.852517209747355342e-01
5.091893372938336881e+00,-2.441062748864435139e-01,3.569379559609084929e-01,3.855220433448597883e-01
5.092172625618656134e+00,-2.440069639496508236e-01,3.570998649020755700e-01,3.857920971774465024e-01
5.092451878298975387e+00,-2.439077007345226422e-01,3.572615526107315587e-01,3.860618824229525292e-01
5.092731130979294640e+00,-2.438084852394042101e-01,3.574230190824808084e-01,3.863313990320411673e-01
5.093010383659613893e+00,-2.437093174625901415e-01,3.575842643130952014e-01,3.866006469555823832e-01
5.093289636339932258e+00,-2.436101974023243966e-01,3.577452882985137084e-01,3.868696261446519791e-01
5.093568889020251511e+00,-2.435111250567994490e-01,3.579060910348436098e-01,3.871383365505343122e-01
5.093848141700570764e+00,-2.434121004241583397e-01,3.580666725183584420e-01,3.874067781247181874e-01
5.094127394380890017e+00,-2.433131235024928174e-01,3.582270327454986636e-01,3.876749508188991333e-01
5.094406647061209270e+00,-2.432141942898443376e-01,3.583871717128729872e-01,3.879428545849799570e-01
5.094685899741527635e+00,-2.431153127842042294e-01,3.585470894172559930e-01,3.882104893750684127e-01
5.094965152421846888e+00,-2.430164789835123906e-01,3.587067858555907374e-01,3.884778551414810877e-01
5.095244405102166141e+00,-2.429176928856592865e-01,3.588662610249862550e-01,3.887449518367390722e-01
5.095523657782485394e+00,-2.428189544884844786e-01,3.590255149227184472e-01,3.890117794135700136e-01
5.095802910462804647e+00,-2.427202637897777626e-01,3.591845475462303594e-01,3.892783378249081161e-01
5.096082163143123900e+00,-2.426216207872783082e-01,3.593433588931319034e-01,3.895446270238937525e-01
5.096361415823442265e+00,-2.425230254786752970e-01,3.595019489611991914e-01,3.898106469638731864e-01
5.096640668503761518e+00,-2.424244778616071738e-01,3.596603177483764235e-01,3.900763975984009591e-01
5.096919921184080771e+00,-2.423259779336627839e-01,3.598184652527731120e-01,3.903418788812356710e-01
5.097199173864400024e+00,-2.422275256923809572e-01,3.599763914726656910e-01,3.906070907663426461e-01
5.097478426544719277e+00,-2.421291211352503137e-01,3.601340964064971284e-01,3.908720332078938209e-01
5.097757679225037641e+00,-2.420307642597098186e-01,3.602915800528766477e-01,3.911367061602661899e-01
5.098036931905356894e+00,-2.419324550631476167e-01,3.604488424105808386e-01,3.914011095780454697e-01
5.098316184585676147e+00,-2.418341935429026146e-01,3.606058834785517697e-01,3.916652434160210472e-01
5.098595437265995400e+00,-2.417359796962640361e-01,3.607627032558979319e-01,3.919291076291891440e-01
5.098874689946314653e+00,-2.416378135204709787e-01,3.609193017418940164e-01,3.921927021727520390e-01
5.099153942626633906e+00,-2.415396950127128572e-01,3.610756789359811925e-01,3.924560270021184571e-01
5.099433195306952271e+00,-2.414416241701296262e-01,3.612318348377660526e-01,3.927190820729018483e-01
5.099712447987271524e+00,-2.413436009898107526e-01,3.613877694470226110e-01,3.929818673409241070e-01
5.099991700667590777e+00,-2.412456254687968538e-01,3.615434827636896942e-01,3.932443827622111310e-01
5.100270953347910030e+00,-2.411476976040787812e-01,3.616989747878724404e-01,3.935066282929951531e-01
5.100550206028229283e+00,-2.410498173925980092e-01,3.618542455198418550e-01,3.937686038897146301e-01
5.100829458708547648e+00,-2.409519848312464130e-01,3.620092949600344778e-01,3.940303095090130214e-01
5.101108711388866901e+00,-2.408541999168658243e-01,3.621641231090537705e-01,3.942917451077418978e-01
5.101387964069186154e+00,-2.407564626462495305e-01,3.623187299676677298e-01,3.945529106429565558e-01
5.101667216749505407e+00,-2.406587730161411642e-01,3.624731155368102753e-01,3.948138060719186826e-01
5.101946469429824660e+00,-2.405611310232350086e-01,3.626272798175810830e-01,3.950744313520960227e-01
5.102225722110143913e+00,-2.404635366641759975e-01,3.627812228112453630e-01,3.953347864411620449e-01
5.102504974790462278e+00,-2.403659899355605201e-01,3.629349445192331380e-01,3.955948712969946102e-01
5.102784227470781531e+00,-2.402684908339343672e-01,3.630884449431415750e-01,3.958546858776806898e-01
5.103063480151100784e+00,-2.401710393557953960e-01,3.632417240847315432e-01,3.961142301415099265e-01
5.103342732831420037e+00,-2.400736354975923359e-01,3.633947819459298900e-01,3.963735040469785198e-01
5.103621985511739290e+00,-2.399762792557242896e-01,3.635476185288283868e-01,3.966325075527881161e-01
5.103901238192057654e+00,-2.398789706265421762e-01,3.637002338356838393e-01,3.968912406178458085e-01
5.104180490872376907e+00,-2.397817096063467879e-01,3.638526278689194204e-01,3.971497032012660244e-01
5.104459743552696160e+00,-2.396844961913910388e-01,3.640048006311218942e-01,3.974078952623665839e-01
5.104738996233015413e+00,-2.395873303778788543e-01,3.641567521250438366e-01,3.976658167606717531e-01
5.105018248913334666e+00,-2.394902121619649493e-01,3.643084823536020811e-01,3.979234676559111894e-01
5.105297501593653919e+00,-2.393931415397555496e-01,3.644599913198791619e-01,3.981808479080200525e-01
5.105576754273972284e+00,-2.392961185073085029e-01,3.646112790271213711e-01,3.984379574771381716e-01
5.105856006954291537e+00,-2.391991430606320301e-01,3.647623454787415342e-01,3.986947963236129322e-01
5.106135259634610790e+00,-2.391022151956866404e-01,3.649131906783152357e-01,3.989513644079951682e-01
5.106414512314930043e+00,-2.390053349083837986e-01,3.650638146295836495e-01,3.992076616910415487e-01
5.106693764995249296e+00,-2.389085021945867582e-01,3.652142173364524846e-01,3.994636881337141898e-01
5.106973017675567661e+00,-2.388117170501102837e-01,3.653643988029914302e-01,3.997194436971797105e-01
5.107252270355886914e+00,-2.387149794707200123e-01,3.655143590334359316e-01,3.999749283428123969e-01
5.107531523036206167e+00,-2.386182894521341191e-01,3.656640980321841927e-01,4.002301420321892622e-01
5.107810775716525420e+00,-2.385216469900217906e-01,3.658136158037995633e-01,4.004850847270934877e-01
5.108090028396844673e+00,-2.384250520800043627e-01,3.659629123530098727e-01,4.007397563895132575e-01
5.108369281077163926e+00,-2.383285047176546267e-01,3.661119876847065968e-01,4.009941569816421469e-01
5.108648533757482291e+00,-2.382320048984976901e-01,3.662608418039451363e-01,4.012482864658779569e-01
5.108927786437801544e+00,-2.381355526180093662e-01,3.664094747159462040e-01,4.015021448048258779e-01
5.109207039118120797e+00,-2.380391478716184228e-01,3.665578864260933267e-01,4.017557319612934941e-01
5.109486291798440050e+00,-2.379427906547051108e-01,3.667060769399345665e-01,4.020090478982950022e-01
5.109765544478759303e+00,-2.378464809626017473e-01,3.668540462631814103e-01,4.022620925790489355e-01
5.110044797159077667e+00,-2.377502187905931597e-01,3.670017944017093248e-01,4.025148659669781637e-01
5.110324049839396920e+00,-2.376540041339150200e-01,3.671493213615580897e-01,4.027673680257130573e-01
5.110603302519716173e+00,-2.375578369877562324e-01,3.672966271489303547e-01,4.030195987190858808e-01
5.110882555200035426e+00,-2.374617173472575449e-01,3.674437117701929156e-01,4.032715580111354559e-01
5.111161807880354679e+00,-2.373656452075117718e-01,3.675905752318759934e-01,4.035232458661047739e-01
5.111441060560673932e+00,-2.372696205635642375e-01,3.677372175406732335e-01,4.037746622484419401e-01
5.111720313240992297e+00,-2.371736434104124991e-01,3.678836387034409849e-01,4.040258071227986747e-01
5.111999565921311550e+00,-2.370777137430060411e-01,3.680298387272011307e-01,4.042766804540345316e-01
5.112278818601630803e+00,-2.369818315562472744e-01,3.681758176191367582e-01,4.045272822072106256e-01
5.112558071281950056e+00,-2.368859968449908981e-01,3.683215753865951569e-01,4.047776123475937404e-01
5.112837323962269309e+00,-2.367902096040442050e-01,3.684671120370862085e-01,4.050276708406557180e-01
5.113116576642588562e+00,-2.366944698281668036e-01,3.686124275782833859e-01,4.052774576520720706e-01
5.113395829322906927e+00,-2.365987775120714232e-01,3.687575220180224767e-01,4.055269727477232022e-01
5.113675082003226180e+00,-2.365031326504221654e-01,3.689023953643039144e-01,4.057762160936955187e-01
5.113954334683545433e+00,-2.364075352378372241e-01,3.690470476252892817e-01,4.060251876562780970e-01
5.114233587363864686e+00,-2.363119852688868872e-01,3.691914788093041411e-01,4.062738874019651281e-01
5.114512840044183939e+00,-2.362164827380940635e-01,3.693356889248359809e-01,4.065223152974551946e-01
5.114792092724502304e+00,-2.361210276399353103e-01,3.694796779805349374e-01,4.067704713096501612e-01
5.115071345404821557e+00,-2.360256199688385015e-01,3.696234459852153487e-01,4.070183554056592268e-01
5.115350598085140810e+00,-2.359302597191860751e-01,3.697669929478525352e-01,4.072659675527930956e-01
5.115629850765460063e+00,-2.358349468853124520e-01,3.699103188775847983e-01,4.075133077185676966e-01
5.115909103445779316e+00,-2.357396814615053682e-01,3.700534237837130869e-01,4.077603758707032400e-01
5.116188356126098569e+00,-2.356444634420056528e-01,3.701963076757003313e-01,4.080071719771240502e-01
5.116467608806416933e+00,-2.355492928210073944e-01,3.703389705631717765e-01,4.082536960059577336e-01
5.116746861486736186e+00,-2.354541695926571088e-01,3.704814124559162591e-01,4.084999479255387311e-01
5.117026114167055439e+00,-2.353590937510552095e-01,3.706236333638829317e-01,4.087459277044031003e-01
5.117305366847374692e+00,-2.352640652902551199e-01,3.707656332971838720e-01,4.089916353112914016e-01
5.117584619527693945e+00,-2.351690842042637175e-01,3.709074122660934170e-01,4.092370707151488096e-01
5.117863872208012310e+00,-2.350741504870413057e-01,3.710489702810469970e-01,4.094822338851232257e-01
5.118143124888331563e+00,-2.349792641325008369e-01,3.711903073526438557e-01,4.097271247905691638e-01
5.118422377568650816e+00,-2.348844251345095502e-01,3.713314234916427203e-01,4.099717434010422545e-01
5.118701630248970069e+00,-2.347896334868877222e-01,3.714723187089657430e-01,4.102160896863034645e-01
5.118980882929289322e+00,-2.346948891834093331e-01,3.716129930156962247e-01,4.104601636163171530e-01
5.119260135609608575e+00,-2.346001922178018451e-01,3.717534464230791147e-01,4.107039651612514053e-01
5.119539388289926940e+00,-2.345055425837468122e-01,3.718936789425203449e-01,4.109474942914775331e-01
5.119818640970246193e+00,-2.344109402748783544e-01,3.720336905855889387e-01,4.111907509775730163e-01
5.120097893650565446e+00,-2.343163852847852946e-01,3.721734813640139028e-01,4.114337351903161188e-01
5.120377146330884699e+00,-2.342218776070099373e-01,3.723130512896860589e-01,4.116764469006899962e-01
5.120656399011203952e+00,-2.341274172350483462e-01,3.724524003746577105e-01,4.119188860798814744e-01
5.120935651691522317e+00,-2.340330041623508162e-01,3.725915286311416996e-01,4.121610526992799950e-01
5.121214904371841570e+00,-2.339386383823207072e-01,3.727304360715134601e-01,4.124029467304807239e-01
5.121494157052160823e+00,-2.338443198883159990e-01,3.728691227083081872e-01,4.126445681452802217e-01
5.121773409732480076e+00,-2.337500486736486527e-01,3.730075885542222247e-01,4.128859169156789966e-01
5.122052662412799329e+00,-2.336558247315844716e-01,3.731458336221138428e-01,4.131269930138814495e-01
5.122331915093118582e+00,-2.335616480553435736e-01,3.732838579250009614e-01,4.133677964122948190e-01
5.122611167773436947e+00,-2.334675186381003353e-01,3.734216614760627051e-01,4.136083270835292369e-01
5.122890420453756199e+00,-2.333734364729824484e-01,3.735592442886397913e-01,4.138485850004002820e-01
5.123169673134075452e+00,-2.332794015530728349e-01,3.736966063762325874e-01,4.140885701359243720e-01
5.123448925814394705e+00,-2.331854138714085367e-01,3.738337477525023322e-01,4.143282824633220951e-01
5.123728178494713958e+00,-2.330914734209806327e-01,3.739706684312710250e-01,4.145677219560173210e-01
5.124007431175032323e+00,-2.329975801947349601e-01,3.741073684265202592e-01,4.148068885876356471e-01
5.124286683855351576e+00,-2.329037341855710874e-01,3.742438477523938323e-01,4.150457823320090056e-01
5.124565936535670829e+00,-2.328099353863437304e-01,3.743801064231942477e-01,4.152844031631692245e-01
5.124845189215990082e+00,-2.327161837898621966e-01,3.745161444533846029e-01,4.155227510553521908e-01
5.125124441896309335e+00,-2.326224793888899134e-01,3.746519618575884225e-01,4.157608259829967401e-01
5.125403694576628588e+00,-2.325288221761452057e-01,3.747875586505891032e-01,4.159986279207447124e-01
5.125682947256946953e+00,-2.324352121443013508e-01,3.749229348473301915e-01,4.162361568434400638e-01
5.125962199937266206e+00,-2.323416492859853022e-01,3.750580904629156054e-01,4.164734127261316421e-01
5.126241452617585459e+00,-2.322481335937801594e-01,3.751930255126084690e-01,4.167103955440689123e-01
5.126520705297904712e+00,-2.321546650602229478e-01,3.753277400118319451e-01,4.169471052727048987e-01
5.126799957978223965e+00,-2.320612436778056176e-01,3.754622339761692906e-01,4.171835418876954082e-01
5.127079210658542330e+00,-2.319678694389759877e-01,3.755965074213623023e-01,4.174197053648976419e-01
5.127358463338861583e+00,-2.318745423361350533e-01,3.757305603633144253e-01,4.176555956803742475e-01
5.127637716019180836e+00,-2.317812623616405387e-01,3.758643928180867566e-01,4.178912128103879353e-01
5.127916968699500089e+00,-2.316880295078042329e-01,3.759980048019007093e-01,4.181265567314046971e-01
5.128196221379819342e+00,-2.315948437668936544e-01,3.761313963311366804e-01,4.183616274200928631e-01
5.128475474060138595e+00,-2.315017051311308860e-01,3.762645674223348280e-01,4.185964248533235454e-01
5.128754726740456960e+00,-2.314086135926940180e-01,3.763975180921936836e-01,4.188309490081690845e-01
5.129033979420776213e+00,-2.313155691437152606e-01,3.765302483575725390e-01,4.190651998619064900e-01
5.129313232101095466e+00,-2.312225717762830257e-01,3.766627582354883930e-01,4.192991773920133891e-01
5.129592484781414718e+00,-2.311296214824408446e-01,3.767950477431174505e-01,4.195328815761694696e-01
